"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp","meantemp","maxtemp","minumid","meanumid","maxumid","pop","inc_level","receptive","transmission"
2017-12-31,201801,1600055,0,0,0,0,24.7142857142857,26.2142857142857,28,78.9558801428571,92.3782264285714,100,5488,0,0,0
2018-01-07,201802,1600055,4,4,4,4,23.2857142857143,24.6936507142857,26.2857142857143,87.5186008571429,96.5339241428571,102.809547142857,5488,0,0,0
2018-01-14,201803,1600055,3,3,3,3,24.5714285714286,26.0690477142857,28.2857142857143,80.4161168571429,93.7519625714286,100,5488,0,1,0
2018-01-21,201804,1600055,3,3,3,3,24.7142857142857,25.5571428571429,26.7142857142857,91.3395728571429,98.2400994285714,100,5488,0,1,0
2018-01-28,201805,1600055,1,1,1,1,24.8571428571429,25.4428571428571,26.2857142857143,94.4257608571429,98.7899755714286,100,5488,0,1,0
2018-02-04,201806,1600055,3,3,3,3,24.1428571428571,25.5285714285714,27.1428571428571,88.0244202857143,94.7145714285714,100,5488,0,1,0
2018-02-11,201807,1600055,0,0,0,0,24.4285714285714,25.3595237142857,27.2857142857143,88.0941444285714,96.7700677142857,99.1820557142857,5488,0,0,0
2018-02-18,201808,1600055,4,4,4,4,24.4285714285714,24.9318182857143,26.2857142857143,91.6219871428571,98.6098992857143,100,5488,0,1,0
2018-02-25,201809,1600055,6,6,6,6,24.7142857142857,27.3625542857143,32.2857142857143,61.718174,87.5591137142857,100,5488,1,1,0
2018-03-04,201810,1600055,0,0,0,0,24.5714285714286,25.3766234285714,26.4285714285714,93.0307222857143,98.2823228571429,100,5488,0,0,0
2018-03-11,201811,1600055,0,0,0,0,24.8571428571429,25.5831165714286,26.4285714285714,90.0307795714286,96.9358965714286,100,5488,0,0,0
2018-03-18,201812,1600055,0,0,0,0,24.7142857142857,25.6673162857143,27,92.7785407142857,99.1364285714286,107.170042857143,5488,0,0,0
2018-03-25,201813,1600055,2,2,2,2,24.2857142857143,25.303896,26.4285714285714,96.75756,99.6303357142857,100,5488,0,1,0
2018-04-01,201814,1600055,2,2,2,2,24.4285714285714,24.896104,25.4285714285714,100,100,100,5488,0,1,0
2018-04-04,201815,1600055,0,0,0,0,24.1428571428571,24.7857142857143,25.8571428571429,96.7582471428571,99.3772057142857,100,5488,0,0,0
2018-04-15,201816,1600055,1,1,1,1,24.1428571428571,25.5600648571429,27.8571428571429,88.4122871428571,97.3349485714286,100,5488,0,1,0
2018-04-22,201817,1600055,1,1,1,1,24.2857142857143,27.5178568571429,33.4285714285714,59.0225285714286,89.3525535714286,100,5488,0,1,0
2018-04-29,201818,1600055,0,0,0,0,24.2857142857143,26.9345237142857,32.4285714285714,63.6856711428571,90.3642914285714,100,5488,0,0,0
2018-05-06,201819,1600055,0,0,0,0,24.2857142857143,27.3630951428571,33.8571428571429,55.157787,89.1441235714286,100,5488,0,0,0
2018-05-13,201820,1600055,0,0,0,0,24.7142857142857,28.3571431428571,34.5714285714286,54.3119365714286,85.0823485714286,100,5488,0,0,0
2018-05-20,201821,1600055,1,1,1,1,24.8571428571429,26.5822511428571,29,83.3388392857143,94.5048371428571,100,5488,0,1,0
2018-05-27,201822,1600055,2,2,2,2,24.7142857142857,25.2987014285714,26,99.1820557142857,99.9256414285714,100,5488,0,1,0
2018-06-03,201823,1600055,1,1,1,1,24.8571428571429,25.844156,27,95.1446284285714,99.2633,100,5488,0,1,0
2018-06-10,201824,1600055,1,1,1,1,24.7142857142857,25.5844154285714,27.2857142857143,81.9905715714286,97.3039791428571,100,5488,0,1,0
2018-06-17,201825,1600055,1,1,1,1,24.5714285714286,25.5584414285714,26.8571428571429,90.6547065714286,97.4671635714286,100,5488,0,1,0
2018-06-24,201826,1600055,0,0,0,0,24,24.8311691428571,25.8571428571429,96.0734965714286,99.4205022857143,100,5488,0,0,0
2018-07-01,201827,1600055,0,0,0,0,23.7142857142857,24.6831168571429,26,96.78058,99.4847828571429,100,5488,0,0,0
2018-07-08,201828,1600055,2,2,2,2,23.7142857142857,25.2337662857143,27.4285714285714,84.5694612857143,96.2439871428571,100,5488,0,0,0
2018-07-15,201829,1600055,0,0,0,0,24.7142857142857,27.306818,30.8571428571429,66.4643267142857,87.5416605714286,100,5488,0,0,0
2018-07-22,201830,1600055,0,0,0,0,24.8571428571429,28.1071428571429,32.7142857142857,58.8254528571429,86.3716862857143,100,5488,0,0,0
2018-07-29,201831,1600055,2,2,2,2,24.4285714285714,28.0178571428571,32.5714285714286,58.7762547142857,85.0168057142857,100,5488,0,1,0
2018-08-05,201832,1600055,0,0,0,0,24.5714285714286,28.3095237142857,33.1428571428571,54.4215614285714,82.068998,100,5488,0,0,0
2018-08-12,201833,1600055,3,3,3,3,23.7142857142857,26.229654,28.7142857142857,70.562525,89.9877271428571,100,5488,0,0,0
2018-08-19,201834,1600055,2,2,2,2,24,25.9978351428571,28.1428571428571,77.6598572857143,93.28875,100,5488,0,0,0
2018-08-26,201835,1600055,3,3,3,3,25.2857142857143,26.7272728571429,28.4285714285714,76.98792,92.3373457142857,100.874288571429,5488,0,1,0
2018-09-02,201836,1600055,0,0,0,0,25.1428571428571,26.6785711428571,28.7142857142857,77.7424837142857,92.7057905714286,100,5488,0,0,0
2018-09-09,201837,1600055,1,1,1,1,24.5714285714286,26.4415582857143,28.2857142857143,80.7713587142857,92.252877,100,5488,0,1,0
2018-09-16,201838,1600055,0,0,0,0,24.5714285714286,26.329365,28.5714285714286,75.7881244285714,91.9584562857143,100,5488,0,0,0
2018-09-23,201839,1600055,0,0,0,0,24.7142857142857,26.827922,29,73.2210757142857,89.2223204285714,100,5488,0,0,0
2018-09-30,201840,1600055,0,0,0,0,25.1428571428571,27.9940477142857,31.1428571428571,61.6012195714286,81.5029535714286,99.1761321428571,5488,0,0,0
2018-10-07,201841,1600055,0,0,0,0,25,29.5535714285714,34.2857142857143,49.2821991428571,73.1807714285714,100,5488,0,0,0
2018-10-14,201842,1600055,0,0,0,0,25,28.4022682857143,33,57.5930365714286,81.3752762857143,100,5488,0,0,0
2018-10-21,201843,1600055,0,0,0,0,25.5714285714286,27.025974,29.1428571428571,72.62494,88.0216814285714,98.3522642857143,5488,0,0,0
2018-10-28,201844,1600055,0,0,0,0,25.5714285714286,27.1558442857143,29.2857142857143,72.6934257142857,88.5953934285714,98.3522642857143,5488,0,0,0
2018-11-04,201845,1600055,0,0,0,0,25.2857142857143,27.2,29,73.3263657142857,86.5277038571429,99.1761321428571,5488,0,0,0
2018-11-11,201846,1600055,0,0,0,0,25.4285714285714,27.2428571428571,29,70.2731661428571,86.1356214285714,99.1820557142857,5488,0,0,0
